Id,SalaryNormalized
72193118,43012.366395144301
72193148,25694.135733126484
72195966,44950.210894723154
72195968,29937.498831643064
72196495,38333.599537462258
72196504,44189.608850801924
72196505,37780.304443682398
72197327,36120.157763990275
72198060,26243.40210300426
72198151,38483.311850708131
72198955,41113.988200753578
72199308,46064.542316201856
72199930,43932.71205746536
72200101,28148.902199136552
72200675,31309.843034593283
72200853,39942.557674834177
72229668,32948.767895240017
72229725,36143.752719042619
72229769,36999.870410185424
72229775,36443.370398701481
72229784,34982.261955465307
72229786,34247.658306754565
72229791,35970.73864721656
72229884,42634.422484932249
72229911,37289.247806937041
72230053,33194.799058571189
72230815,43768.935100691793
72231862,34009.18755140109
72231958,31612.19925771065
72231980,38374.937655745387
72232718,34554.473446455624
72232996,38012.529590492617
72234112,33887.972918623229
72234351,45630.084124110617
72234430,46349.475635042749
72234442,59408.678484926408
72234446,43924.33739303895
72234705,50598.211963574395
72234808,15574.764495933383
72234812,37132.510741553677
72234903,46514.90340596046
72235293,59959.590772173324
72237516,25013.90658152011
72238000,55541.335586550529
72238354,63179.776284990752
72238932,48911.022215277648
72239143,33845.556563267535
72239279,43613.369891902075
72240245,18255.467787220201
72240313,39200.052194846132
72240387,40828.097556375593
72240770,43095.774666923375
72241586,39972.187820297062
72241613,46800.969778845218
72241715,35133.532025594846
72241871,33884.538227224068
72242347,27631.57382643822
72242534,42115.701362630462
72242874,31147.338674977567
72243111,44608.339077310193
72243252,48851.548806970699
72243519,30612.834487196738
72243955,42688.141935538108
72244439,45483.988964080665
72244481,34086.728286861158
72244546,31669.949486135196
72244655,53798.250249263496
72244657,34086.775179713048
72244711,44730.509550044633
72244894,31693.432889047566
72244933,37938.344605451719
72244938,31074.252421086043
72245109,37134.451614908125
72245169,39751.984240571655
72245334,59970.749244275677
72248205,59685.882717603905
72248210,55959.936652334574
72248220,63684.752732269306
72248251,60434.226082255787
72248255,57992.182408139728
72248281,52718.322282268076
72248318,44287.045016856217
72248358,40566.797198642016
72248369,47980.708864226108
72248370,57427.068760258182
72248432,45260.577311215289
72248457,39818.208059762044
72248460,42837.343474952919
72248467,38414.995057843145
72248478,48660.385486023893
72248489,35359.508918316824
72248503,46554.586569147184
72248515,40877.37903509527
72248519,38401.550416084247
72248521,46815.922277412625
72248554,54102.874121878267
72248611,39730.335253949313
72248654,38218.538359017628
72248682,35713.178993839967
72248710,38435.109569569635
72248738,38524.769564449576
72248774,38256.053925739732
72248892,35520.796300550675
72248925,31178.129178972136
72248930,34087.075100738621
72248945,24909.589906673282
72287504,39179.605932486702
72287715,36435.008234350753
72287725,43663.179725000824
72287747,32758.959673623132
72287764,48400.3231940689
72288021,39659.196279251366
72288383,55529.699081413295
72288497,38912.590940836286
72289329,50801.126106859549
72293522,39628.866834557957
72293639,40125.714769405546
72293676,60809.251169048184
72293694,59565.317791786838
72293749,37711.617508226205
72293769,38472.257458889078
72294250,46701.913211090214
72294684,40647.055184263118
72294720,23109.94906541345
72295014,48570.342132760743
72295022,41332.531276601301
72295157,38720.821044768818
72295251,22257.479672235469
72300634,41621.49038920334
72325120,40530.331558675607
72325133,47658.98470403898
72325162,36982.818860642779
72325167,36145.544399431681
72325179,39700.856273226571
72325181,39260.320732654312
72325203,38705.623624642474
72325214,39742.166697212102
72325316,46264.021230139435
72325374,50800.89671034777
72325437,43335.962860466607
72325562,55228.255848058528
72325580,54284.214866374532
72325585,38376.2781801534
72325628,39022.757857110235
72325641,41187.129690168476
72325658,62782.365105534889
72325795,41317.037713427359
72325808,41203.350547057766
72325849,40381.890646453328
72325912,42520.82567250682
72325915,39346.29938953396
72325946,53155.509894484632
72325969,41311.648415941905
72326022,45009.712592725555
72326024,45266.056635754365
72326038,42176.309108440946
72326056,50145.987732912181
72326096,33004.521181377146
72326103,41083.769951527385
72326149,41382.876952554951
72326211,46508.869881191466
72326226,42472.588664915544
72326257,45431.995113735764
72326343,50839.81000171609
72326353,49071.730995672224
72326374,40775.626058703892
72326473,51408.185683031319
72326518,39532.176149289953
72326532,45752.133940363587
72326549,28960.125110766876
72326558,51201.793816813872
72326618,51654.245969511205
72326890,58464.679301706339
72326897,46307.582376295461
72328136,62282.662850476525
72328145,58661.577698330439
72328241,60491.358832451268
72328248,35769.671217794988
72328263,38444.735023199966
72345881,41984.417621452936
72345899,36082.780300182487
72345901,42281.590862678459
72345913,34289.098914340357
72346012,55425.24488137327
72346032,48085.435104799253
72346067,37821.061970171999
72346095,53619.54154811638
72346133,51718.074483306373
72346157,58669.057910887183
72346170,33301.894265496157
72346302,52095.442052396706
72346322,46904.010389926574
72346337,33856.535972870435
72346344,39469.629513467306
72346346,62322.954812386852
72346381,39077.311821751333
72346456,43207.915058563747
72346465,32002.826435972784
72351135,40098.492178828899
72351164,34238.812312090944
72351877,35429.14905236561
72352082,32885.857736719176
72352086,42892.320579643238
72372511,63032.446196531193
72372517,66183.32488771416
72372543,45212.069876053807
72372551,49421.090716997569
72372559,37221.969967193276
72372566,75967.123907654357
72372571,35792.961426279348
72372584,58747.364502681448
72372620,53118.892078996199
72372641,37510.748218259912
72372644,48316.62103234636
72372688,45162.296524937119
72372732,46508.592519161146
72372736,32812.136419341557
72372744,46764.378964726027
72372750,40543.025465409468
72372774,60937.652320081761
72372784,51262.90638832072
72372788,57750.528257163627
72372828,47280.682839253393
72372849,36102.019482195545
72372860,47861.483146902116
72372888,39944.037345893812
72372916,43226.587651890033
72372918,32180.443268018407
72372926,36394.924725585865
72372959,59751.765431425833
72372965,36955.485504399141
72372971,52053.575851400477
72372999,55555.790901919339
72373014,46727.890001054351
72373035,45776.030138918752
72373045,47858.984882906268
72373101,50433.711293424516
72373131,40346.299878471509
72373134,53446.372189483031
72373182,47025.00686223033
72373190,49377.755402406983
72373212,34996.709604175296
72373250,43880.189888991234
72373273,35902.670551100986
72373274,41436.864951364805
72373277,48508.973408798083
72373293,46351.410567534433
72373322,40990.72655786472
72373327,35243.492070172259
72373339,36128.568871093135
72373373,37306.441580885883
72373406,55785.095096255412
72373411,46373.865893204129
72373412,59792.344981683324
72373415,36871.680395703253
72373479,48553.69614945216
72373480,66422.769512766943
72373509,39329.441833144723
72373567,47721.719259139238
72373574,44546.027789066502
72373578,50594.148152089998
72373584,41323.509283837018
72373595,37074.007239274652
72373596,41206.772979636597
72373598,43504.337309790601
72373601,43530.675339079033
72373817,40752.426855601065
72373828,32567.03672826523
72373832,41839.373196970686
72374163,63593.598380065348
72377312,32190.413680783928
72379338,34482.405215073166
72380164,36909.049298694568
72380402,36115.076879222746
72380580,34689.322031051241
72380591,24173.384385085094
72381201,34309.69905933331
72381400,37551.246012713091
72383817,36577.657136996517
72383876,45853.93226535953
72383891,61242.551991318716
72383996,40933.135078728286
72384211,43586.631778869625
72384723,47041.425797741998
72384784,44398.662325071775
72385027,48627.563767515676
72392996,64460.482536137592
72394616,53054.108169760126
72394678,27329.72329805238
72394690,44616.0103731204
72394747,53048.242431486928
72395250,34061.326822737261
72395950,33433.388164856784
72396007,38369.361262662052
72396079,54461.20098150416
72396083,49892.75058513815
72396104,42989.869891453796
72396253,47038.487117042634
72396277,66360.41256707978
72396755,26285.877879336749
72396953,44393.373418268566
72397000,37294.898757470393
72397356,64643.857472185002
72397416,54598.936196945557
72397893,41994.972351700664
72397979,46119.320441544056
72398146,45397.709991845782
72398970,35359.293905946426
72398987,38191.435095045126
72399007,29678.347843500378
72400183,41981.874498158635
72400407,41492.673786849613
72400587,47206.963167479233
72400608,36151.698256750489
72400639,36963.741256804758
72400643,44136.001951531602
72400649,45308.743079068132
72400681,49377.353660184301
72400801,41264.733418281918
72400808,62784.582931845012
72400851,36798.894317956714
72400866,35887.709137603393
72400873,41087.772319580821
72400874,35327.500572341887
72400875,36334.743130381707
72400879,35448.336430717856
72400885,35327.500572341887
72400899,43669.81702855639
72400925,39022.239095735131
72401319,33611.559624001129
72401815,46348.859902343494
72402285,32809.674459524766
72420367,34998.947273491693
72423064,36277.560409298138
72439016,37017.590302262855
72439022,43489.868014274776
72439110,31264.400063890731
72439340,41709.696526252272
72440609,43695.704828220754
72441353,25311.354331608323
72442879,33080.534632909097
72445159,42945.15914752533
72445240,31118.422081345005
72445337,39358.199777062669
72445434,38128.712849634467
72445480,39486.298116492864
72445736,36282.807960677426
72446253,57135.5846172807
72446296,35863.534445491314
72446463,44381.908402577275
72447133,28044.95508143296
72447223,35368.065960530053
72447274,34022.421926607953
72447348,33123.255766512113
72447526,60081.976727739115
72447753,40669.805851733428
72447797,48757.112057374623
72447809,59676.640499070338
72447970,37142.879844735588
72448115,34923.763293249591
72448259,48485.985162083627
72448363,38131.040483942459
72448417,38004.924333712188
72448829,29715.379600920376
72449060,34442.201658923012
72449438,38031.692190808571
72450011,33813.738919932184
72450039,35577.365586768989
72450041,41037.092216410354
72450237,35724.361892518762
72450260,44409.225388211285
72450271,32848.158186843866
72450549,37094.344460419052
72450667,41044.386441464791
72450822,41024.49120144498
72451037,48247.913880477361
72451045,28634.644033805165
72451297,34754.817284788427
72451328,55998.533210038775
72451358,44930.552433112891
72451549,35604.312599377641
72451559,31497.229589618331
72451602,41698.795367095365
72451727,24156.84135370341
72451741,39806.055351010735
72451775,33610.879329251111
72451875,34327.692840114156
72451882,37891.575747208975
72452487,40238.640653805065
72452503,34476.985436823903
72452505,34146.643572108755
72452689,45124.905891789087
72452704,34464.59584895656
72452996,24757.261043089908
72454045,39346.369779749788
72454253,38892.659185114608
72454338,32101.200419627006
72454486,40395.857019933384
72454544,79532.804922607844
72454675,44567.382194031146
72454807,55860.931088800382
72454853,36756.927277194947
72454992,24354.604679802545
72455086,35843.817076681604
72455282,52783.468301643043
72455314,56568.835478859175
72455384,25149.73137213201
72455636,33454.431099036774
72455840,40037.351135868354
72455845,57895.679548480031
72455970,36020.49770259377
72457756,38214.685661514101
72457804,30596.560620281765
72457915,25944.658767845995
72459984,66320.329042825368
72460046,54023.678695750859
72460054,57092.43839260297
72460096,41222.295381122734
72460100,44645.557597960367
72460123,41328.606518085136
72460133,46596.758178254247
72460161,36328.565958858599
72460192,43294.679731741016
72460224,35495.882881476187
72460273,35855.40062171407
72460295,45838.252936271972
72460299,48478.025395551791
72460391,36130.945067419532
72460577,40093.05404399753
72460648,31399.106434517111
72477562,40489.576981197904
72477892,55930.713453940029
72477972,35102.400661690248
72478211,41273.280421482159
72478330,35195.57166723517
72478413,56237.117980234179
72478594,54021.881262605624
72478827,35621.205873840052
72478892,35166.80527783338
72478902,49467.705214582304
72479088,58658.125658833698
72479168,68844.512577134956
72479265,51978.947057727833
72479291,57652.266683777336
72479407,46435.194776663593
72479431,52529.095064497305
72479464,49315.531016145731
72479477,51640.362551463331
72479530,45747.598856491204
72479546,64943.138943035046
72479571,49992.429214890624
72479603,43464.201585723669
72479607,45069.754722118756
72479657,55179.286888982839
72479658,55237.928056685763
72479736,55285.845110877133
72479759,47459.668439811314
72479784,40784.267387351429
72479868,57608.4410898594
72479884,40107.746517999716
72479922,42593.40725141931
72479968,45171.584130669551
72479985,37502.99074566926
72479986,35032.240085309095
72480023,39446.008605453906
72480068,57775.041724412877
72480187,38251.847823779244
72480190,38973.221247588473
72480239,38513.087887643458
72480270,49079.956152603489
72480288,39667.705906800227
72480357,33075.812595789699
72480375,39428.220652717733
72480378,31688.927935721731
72480527,41278.768909888044
72480744,45224.45138282852
72480752,37431.670440635658
72480825,40333.730974561513
72480968,28094.95329707997
72481085,27792.102121425203
72481150,32846.311255818953
72481164,36587.475127275517
72481397,21376.484673165382
72481501,44196.912062530784
72481706,30294.742227145369
72483387,49690.557305545954
72484118,53704.442322959585
72484129,54403.867314464725
72484418,38252.608710376197
72484594,48298.276233377648
72484869,40768.435415904874
72484895,35970.737728022323
72508620,38162.743402141343
72508706,42005.37841107649
72508717,38071.599724194741
72508722,42529.818649314948
72508730,35991.918648323852
72509605,64268.311373513483
72509841,39487.643340647395
72509893,47608.064064981372
72509913,42895.407518667787
72510004,47635.159539466811
72510829,54020.920744512892
72513113,37396.100091137203
72513115,37396.100091137203
72513117,37396.100091137203
72538324,55137.020254573014
72542228,35890.595864711708
72542616,32556.966172115408
72542742,24485.764059841997
72542912,52223.897794231671
72543175,26054.917662393033
72543921,32871.96971618836
72543989,32679.899947456241
72544036,37309.737227707861
72544065,34685.717234604999
72544237,47854.395640987095
72544479,58010.44942932047
72544732,40136.599440499886
72544764,32417.952546120916
72544778,49971.981744256482
72544802,40186.378406277763
72544844,39032.825336668837
72544907,43710.316402251476
72545186,45114.323844336774
72545248,33054.858747386876
72545280,52450.899580432415
72545284,43046.99074027907
72545344,38951.672247295763
72545396,32604.540303999369
72545435,38433.863278901641
72545524,44805.588908633261
72545541,72545.820406679035
72545578,32615.273509774051
72545646,75540.218828857352
72545652,29344.921356985236
72545654,26561.367840446474
72545662,26826.2373857926
72545753,51345.439258804043
72545758,36741.353540194119
72545765,53855.54127455088
72545859,32104.167707262797
72545861,41921.873026609966
72545952,44409.72235699802
72545953,42756.23703931093
72546183,44369.699878498577
72546217,38628.963015878093
72546228,38740.30164042148
72546238,43618.839508680656
72546246,42893.684401887949
72546254,31213.308507143465
72546256,56082.451515518442
72546287,50089.659601593528
72546289,52072.244002719875
72546307,37940.199117975353
72546327,44976.134567103196
72546350,35698.05847117745
72546351,32789.143903095603
72546355,42738.879729949018
72546364,49886.576636455677
72546385,35271.62096197444
72546402,51955.921569149898
72546439,33813.005267947134
72546466,32182.62311009533
72546473,49199.154569461709
72546475,38017.368668487135
72546497,35645.371886437446
72546524,47266.112965850603
72546525,30566.91923128187
72546550,53198.228526647035
72546554,52470.289889173357
72546562,37221.013311346527
72546579,28824.804605667003
72546596,63766.425970422693
72546603,36444.144030537631
72546635,49374.03726355925
72546665,39429.391419825493
72546675,34548.402928492927
72546678,47449.433099742841
72546681,38926.247285394456
72546696,45358.747488678739
72546719,28244.677686881936
72546774,34980.752961896615
72546797,56873.87131015132
72546820,28390.449552444203
72546841,47228.598915526498
72546847,36925.008915539867
72546849,30243.180361758354
72546881,38313.008182047117
72546892,36065.89201403239
72546978,30656.759964912868
72546979,39516.054112598642
72547008,46532.021060188781
72547019,62187.556470435455
72547026,46523.391015488785
72547029,46379.660854188769
72547044,34151.235727740415
72547048,42506.795107947932
72547053,48105.749790497714
72547071,35541.766821651006
72547082,38344.234523435662
72547119,47655.395929907747
72547125,38254.373220760303
72547135,35348.869860880273
72547150,38742.78663472952
72547152,43103.117755622006
72547207,47382.534360615136
72547211,19994.208683693359
72547215,20457.740657547052
72547229,29383.102000843552
72547242,32372.075629388732
72547366,26340.348457215157
72547368,31148.944640327696
72547370,38249.810890436813
72547375,31264.090958722314
72547416,42836.435454640348
72547439,46133.614269230704
72547467,58573.234354083819
72547471,46117.469898591466
72547478,37458.216424085185
72547490,39488.286735123569
72547504,32789.254139773198
72547511,28802.519134546012
72547547,63853.955222186007
72547550,57444.355549833883
72547552,37182.587374269853
72547558,61632.394085066713
72547576,37328.933383773532
72547598,36400.815897116554
72547600,39806.689324404892
72547614,40753.848062393663
72547651,36095.716147992243
72547656,42871.810739017164
72549552,41028.076727801832
72549564,38549.559990551483
72549607,48360.308194815756
72549750,36620.719866372929
72549768,40058.740110036873
72549774,49547.547774839004
72549776,45583.770490127688
72549789,47852.452721211201
72549793,49134.028654426605
72549817,46949.21731028807
72549832,37215.953263580581
72549859,45089.983102298094
72549874,55475.501265994215
72549880,22212.303830139252
72549887,50421.441940404671
72549893,50750.42600478552
72549905,51143.049520093817
72549911,36074.589869619092
72549912,36793.196252328336
72549916,25298.134112646883
72549931,40542.754065529472
72549941,46613.506731173729
72549947,40607.815932948179
72549949,39960.485703847007
72549955,44055.139098052277
72556041,35839.408882293057
72556042,36635.529624851632
72556044,36533.321735957819
72556674,36918.404455161224
72577770,42615.540698662575
72577866,37299.016139378458
72577875,32027.686177328407
72578081,52143.624474459131
72578155,64349.683596347881
72578211,45042.009760136294
72578366,36037.163251406462
72578413,60858.545976949121
72578492,47099.78079201575
72578493,40847.722434864809
72578514,42532.839391685571
72578548,42098.285332616389
72578597,36548.599766277104
72578607,43783.831082660166
72578615,28229.323143280908
72578622,40708.090436898368
72578638,32398.157391004537
72579030,66744.583583335101
72580903,55804.22134967069
72599817,57997.680756970723
72600045,43069.464411584151
72600051,30916.90540805582
72600134,33737.099479490833
72600165,34660.462570823263
72600325,31883.056705619212
72601302,50719.899436208594
72604509,35270.749692206227
72604537,41274.226228970649
72604671,52118.090023081371
72607088,50179.689094927184
72607089,43231.847613053134
72607323,43990.054933341278
72626082,38315.522036811257
72626235,46212.152584217823
72626259,32949.226365048497
72626496,37198.647552840892
72626506,44891.117478113178
72626554,53101.002929138049
72626695,48249.885795095928
72626746,41206.537115568295
72626838,73839.659649212961
72627376,36860.440061899608
72627541,48598.688463599901
72627877,42029.07369995887
72627993,38216.607565353515
72628048,43474.425214042822
72628565,60070.789759199106
72628585,28482.014331412036
72628669,49937.6580786739
72628694,38276.408415445942
72628714,28933.421298769535
72629276,62458.747827459651
72629277,66704.18298488883
72629495,41009.458151222279
72629565,53981.705733691531
72629589,36151.698256750489
72629604,38086.055251676153
72629838,45472.246179216847
72629840,47168.976641382345
72629995,45120.560338418494
72630111,36128.085924868406
72630643,37406.558893963957
72667516,53380.986945677629
72667526,35991.918648323852
72667529,38040.175858377457
72674624,48171.272299483222
72674630,37446.673426387948
72674699,23433.029751682148
72674968,53465.984221979059
72675210,57960.283053433035
72675274,38191.886907368229
72675796,45671.060232530857
72675801,28255.705659502783
72676340,41250.303273144702
72676341,37603.226320363312
72678060,38471.240460817455
72678070,69443.42444388516
72678074,58492.133915966253
72678078,59143.098005241605
72678113,59279.210218928994
72678253,38303.103233989343
72678263,38303.103233989343
72678290,44181.248270268159
72678298,46483.071273207468
72678325,45384.027921273366
72678352,46071.936992242241
72678356,45183.757625016995
72678371,57395.890757451911
72678373,51505.608576872139
72678388,60158.21155140693
72678393,35759.509464484996
72678410,64946.57142333431
72678433,36902.831572332965
72678525,41191.936243045602
72678539,34491.196332805783
72678597,46516.356276429775
72678614,42250.780887820103
72678616,45292.435334441187
72678643,39221.987519520575
72678673,50233.034327048255
72678685,39515.800764383006
72678780,42711.871286294401
72678923,37069.84289280785
72678957,38412.459198396267
72679017,38146.257991384002
72679064,37030.287395982785
72679401,34358.087388501299
72679715,47361.036597898972
72679923,39071.353394163336
72679936,41373.479627866516
72680043,34465.579504588495
72687459,44299.774933430126
72687485,63716.434182999736
72687590,57992.182408139728
72687737,40806.149636616865
72687812,36542.132387895486
72688404,71608.224189705928
72688440,58666.120255708309
72688442,75716.577438946348
72688463,67300.627704228871
72688473,66394.056266017506
72688482,48381.133409785507
72688502,56784.29214942854
72688593,58573.113047540384
72688625,43343.943008616443
72688627,53025.127910525036
72688636,52116.267173832653
72688680,55489.732358330679
72688732,40737.3902247234
72688775,43439.362090675386
72688784,54229.268427483461
72688785,50626.027179639583
72688794,43749.231721123491
72688827,46385.37910398747
72688861,50792.230604356948
72688868,44335.654814550573
72688896,56255.809047178729
72688911,56876.456345787097
72688942,49736.128267458371
72689010,49204.289971627099
72689074,46533.639728467177
72689081,35023.150440585006
72689111,40368.140914960728
72689112,51463.503696493623
72689141,42521.612688052584
72689175,36777.346903916456
72689278,36886.22498113451
72689392,44058.787117561369
72689424,38196.182221175382
72689439,41200.901613281501
72689485,43352.811170678571
72689540,39195.377361039296
72689568,54618.642326180401
72689582,41136.577064275436
72689677,47147.272978547029
72689742,31239.587236058607
72689929,38412.037181043539
72689971,46279.209840597723
72689985,48961.618548020073
72690026,39172.038070207011
72690027,41308.073828223423
72690029,43680.435086399251
72690054,43007.899375485424
72690059,59214.7202993424
72690103,37878.328380178085
72690131,43145.357484298147
72690221,38661.303620566796
72690223,52877.25172798393
72690330,36289.365055061833
72690333,39359.396182143966
72690364,32250.600601687136
72690500,31245.407115270275
72690668,41795.06355170512
72690703,36494.864718227953
72690763,37451.471075512898
72690789,39960.503312302026
72691004,36826.699919080922
72691030,38855.058559738376
72691069,25672.949789332411
72691128,44946.411510288213
72691435,29005.550819039549
72691441,27937.640482017472
72691794,24251.728763225114
72694176,42548.440541375596
72694298,42102.40125765332
72694320,46275.930201315416
72694337,54552.927435483383
72694348,46406.609426157054
72694354,42609.222646758964
72694615,41092.657040266211
72694700,51436.959355990664
72694925,63736.08981624357
72695102,39873.58097027726
72695288,54183.974868972291
72695369,55691.470220923009
72695552,50413.551935660973
72695567,39369.074486455902
72695659,39340.078186107385
72695675,37556.271956093784
72695736,45808.795015871809
72695738,36648.116468644992
72695939,31671.951464398648
72696030,36967.040856942622
61185847,29021.724331790218
62009523,38903.060451260484
62009541,30638.166196076152
62009685,29006.661828038734
62009695,35521.109076061693
62009722,33860.660509001376
62009733,33542.645516498756
63630235,38426.357705529001
64829064,27781.178514516763
64829177,28106.099599664387
64829411,51710.902554885302
64829592,30095.180878476145
64829786,28737.570245322051
65205862,18364.835309557424
65206106,33266.051678959557
65903786,29182.195159144481
66504446,21059.411696759984
66504461,24693.048832355271
66504538,34767.555006471513
66506343,26946.960306436689
66521723,35612.33050402916
66556914,34308.859843231206
66556957,40183.064803641406
66711623,42736.740108700607
66711812,15965.832063802414
66902876,38520.142525172902
66902884,37744.204736555854
66902929,45109.384995305998
66902933,41666.711789749206
66902951,30702.328177933989
66903010,24981.516458250277
66903090,49785.319143385357
66903093,40172.932369552233
66903094,40868.07859736339
66903205,30700.05840613064
66903232,51552.654795187096
66903238,28211.487532154235
66903271,23526.633160725622
66903279,28277.836578223869
67026470,42571.231411768342
67026503,31671.70810662549
67026758,38494.73705036618
67054857,30488.918864135012
67058534,19180.656728050744
67211650,32599.164260199785
67220613,42614.413846227064
67303637,14856.755516057645
67303642,14566.918092680538
67362509,33633.441402223361
67362520,23023.394098340879
67362534,32213.416487367747
67362565,34651.367955594877
67362766,32628.073387535409
67385341,14320.889841354907
67389111,14899.269005928249
67400902,29410.47928002094
67403306,30944.155514183472
67403471,17448.300429685551
67650009,38125.658933169332
67650098,13081.528706904779
67650307,21429.266138433628
67650311,36997.093863244016
67650342,25545.217536528657
67769641,33057.079291966111
67902923,25505.982515594624
67902991,24441.632498007064
67903022,17236.859252569662
67903025,14695.351512439584
67903028,15438.66611649436
67993507,27947.466363278836
67993509,24960.859717622065
67993511,26142.377854140523
68017750,30326.687670967196
68224791,23896.917489212148
68289054,41390.457406686968
68289067,38083.486817324367
68289073,49512.705094820361
68289213,16616.095067945978
68289237,48530.817376548272
68289243,37514.733323503715
68289265,41977.396791178289
68289277,41174.963601040632
68289327,45332.176691703811
68289346,43855.217364228214
68289360,39841.372980745189
68289399,44923.078898326414
68289400,45335.813807012099
68289551,58934.335630916117
68289561,50115.945325555898
68289568,44726.325977908207
68289596,37922.821723260167
68289643,39119.821303548742
68289807,44758.820019648228
68289841,35673.460075758077
68289950,48651.516337948422
68290066,42292.160469278489
68290249,43846.714252370723
68290259,43716.627129288325
68290274,33083.211320104907
68290295,43047.412315090274
68290297,27820.115961295323
68290302,44469.619356311094
68349562,16243.174345409188
68555692,27227.441836972786
68555835,28342.495301372099
68555837,32011.559693043568
68555840,40846.418096775895
68555841,39651.550733292424
68559139,51163.911288796931
68559151,32638.469391332532
68612057,17754.932346558202
68631290,28330.63609254302
68631488,25617.824515867269
68631744,23741.537860207165
68631749,18736.475259623221
68631798,26953.094560702353
68631929,26748.784128100993
68632114,32794.791840649021
68632956,16641.682118034074
68632961,17405.218241715273
68633527,26937.220109600523
68981546,27558.725422300107
69023578,28504.937107551257
69023593,28839.418528660717
69023613,36693.550587166203
69023633,27680.713182100862
69023663,29861.528979759099
69023675,28073.364434568262
69023690,31078.988345512575
69023719,30608.004367019312
69023746,18738.586576407382
69023829,13742.648958226535
69023845,33482.541391358522
69023846,29636.828938729883
69023885,15292.84155466347
69023888,18574.739360113534
69023898,15437.511148440703
69023903,14316.431861955138
69023905,28147.801925615957
69023920,48416.711587170677
69023927,32734.974602420778
69023932,21100.959409069728
69023952,28089.068339557314
69023963,17883.067949449636
69023976,25564.524082754509
69023988,18286.49100957876
69024009,38788.402890325124
69024031,28884.543244359862
69024064,38333.90771152416
69024101,17405.218241715273
69024122,27103.091690588528
69024131,29561.162324802772
69024148,29250.711847175506
69024212,15748.909788496567
69024239,27367.292446481992
69024261,32650.483450159158
69024263,17343.057228212165
69024280,33207.247006859587
69024299,26627.832940639557
69024317,27870.988928608505
69024320,44007.225143107498
69024327,17953.367188317508
69024336,45146.48260818221
69024354,28289.518102176389
69024368,37651.135412895586
69024376,43091.248488469566
69024394,34562.865231415613
69024398,33029.783814063572
69024426,38542.546145393739
69024428,11425.821986397303
69024432,13234.45678818647
69024451,16309.347529417393
69024452,36716.890009426475
69024455,31719.273979709506
69024502,35782.035418553394
69024517,12125.162329376248
69026775,30924.438961980184
69050733,33808.592765032387
69054864,22807.785018012666
69054874,31497.672514157788
69054895,21073.676364240622
69054977,24053.204973369135
69055210,25140.816048605862
69055215,25331.520940470058
69055327,23510.648781547257
69055347,25565.10141751566
69055496,26877.653202497997
69055502,21559.641601153704
69094448,31304.07863335645
69094476,31679.043404185501
69094495,29566.030070868463
69094541,31710.94215030815
69094559,25345.56726261197
69094569,38417.278268176327
69114646,31057.947576475781
69114691,45521.43031489422
69114692,20343.789479289455
69114713,43640.302743230168
69114759,28169.741690411978
69114814,42190.185690065657
69115245,18063.657675177612
69115256,43727.534872317658
69115288,43829.522531701339
69115608,15701.179014677316
69115615,55926.069659067383
69115659,46103.78661525745
69115698,45587.420807932082
69115714,32750.975709494756
69115798,39396.17735529007
69115806,49529.371438571856
69115854,43206.937524826382
69115886,54054.841132985246
69115914,43716.627129288325
69115933,41453.730761767925
69115938,41119.509143140502
69116093,39043.035369353558
69116108,16601.322000784578
69162681,20937.644461573003
69257534,40418.461726384383
69257542,24283.645798852645
69257784,48344.599300731759
69257800,24606.232045067922
69257824,25159.096349754567
69257832,21737.034529400433
69257836,19928.159528120967
69469934,32719.469478323899
69469984,24630.259521488872
69527555,32325.124408215917
69541620,23750.344866406223
69541644,17351.058736620515
69541654,23567.736351838346
69541671,29234.583584140797
69541679,23800.910084915547
69541681,17476.48546172987
69541686,41375.573512421135
69541689,31119.175370696204
69541699,18808.233314083649
69541724,14013.102263776414
69561022,29566.030070868463
69561045,23585.0279858869
69561069,31062.489303017708
69561085,30580.320040321953
69561090,32241.905821295099
69561125,30580.320040321953
69567581,41522.717722269539
69567583,41522.717722269539
69567584,49132.19797217309
69567625,34616.942243206751
69567633,40374.52865063856
69567639,28265.258253873519
69567677,44028.020908365303
69567697,21185.614970772651
69567707,50524.141164063651
69567752,55627.327971498817
69567771,46286.972797811082
69567791,23703.049707533501
69567804,32334.287545518178
69567808,33875.086731528761
69567823,38790.711212482798
69567864,36011.857782171894
69576053,44991.838538967095
69681780,37593.917651380259
69681804,29868.671384696474
69685236,26980.239089822935
69745343,34337.213425666509
69745381,14312.102632340731
69745409,37234.193087135165
69750864,26791.730159737734
69750901,16159.975440255566
69750911,33847.420941108794
69750917,30987.274731588168
69750927,25424.032357139407
69750937,30546.171717469919
69750956,44972.213189169393
69750993,25961.832196047402
69777845,29960.21743918231
69777868,40957.529111093725
69782662,44121.453906116039
69782687,43395.905199663561
69782705,46393.47460848419
69782706,40410.177508474058
69782714,36314.610295725288
69794712,27053.407160477156
69853856,41463.304378173467
69929190,33360.466977360695
69936408,13742.648958226535
69936519,26824.079663868011
69936577,39584.742418382535
69936589,33281.305034069512
69936591,44025.537009329579
69936653,33488.083078701464
69936860,43225.42571713074
69936882,25405.526775433529
69936888,30751.662118541644
69936927,30131.462807182281
69936946,41472.784339427548
69936963,17497.966619258685
69936978,24131.030331786926
69936996,15574.975215202508
69968079,16114.033431305796
